date,NEB_mean,NEB_highest,NEB_lowest,RUKZ,AtlN,ONI,random_ts,wavelet_NEB_mean,wavelet_NEB_highest,wavelet_NEB_lowest,wavelet_RUKZ,wavelet_AtlN,wavelet_ONI
2005-10-01,0.8837931051036749,0.0,0.0,16.54917626395044,27.759053078449377,-0.29,3.3046482735572664,-0.0459584186792057,-0.049162759511425,0.0349430825429035,-0.0642803985330885,0.1219937426092074,-0.3006095690895153
2005-11-01,2.9556321770423786,0.1599999964237213,0.0,3.811098263149521,27.123301848981257,-0.57,11.01575413498719,-0.0177868635014235,-0.035944055222172,0.0488573725249829,-0.0616549605856236,0.1097335804886538,-0.3026103376960288
2005-12-01,63.37586173620717,29.549999237060547,54.91999816894531,8.616603651471884,26.376908580152445,-0.81,-0.5509390046195293,0.0091896643508141,-0.0233250084261722,0.060328557515813,-0.0525813487341232,0.0961123334385023,-0.289212483086302
2006-01-01,14.424367825875336,37.79999923706055,0.0,13.53085901456162,25.210040400113087,-0.79,16.391630264581437,0.0332779052913131,-0.0126623644830148,0.0684419653229026,-0.0368645089572101,0.0814351914033125,-0.2608313099902088
2006-02-01,129.49183935406563,210.7400054931641,22.920000076293945,11.894781052583191,24.434648808536444,-0.67,-11.626991686612104,0.0529934892478968,-0.005179467759494,0.0726038627805269,-0.0147513079077656,0.0660138458034419,-0.2187768662024656
2006-03-01,200.8180451667172,266.7099914550781,89.19999694824219,13.197119714673985,24.37071251941178,-0.47,-2.5319176321303685,0.0671366244481013,-0.001888238185333,0.0725563303197917,0.0130750579934024,0.0501513862230814,-0.1651885160473024
2006-04-01,228.9878178739,207.0800018310547,113.5500030517578,56.03412493884515,25.006423403053645,-0.28,-11.356271948915827,0.0748478603640096,-0.0035251300177869,0.0683648818840193,0.0455296502839642,0.0341313813321037,-0.1029191451204325
2006-05-01,125.01367781628136,97.83999633789062,78.9800033569336,29.811630482020384,25.484536398527105,-0.05,11.378615577963672,0.0756416770382743,-0.0105049103344522,0.0603821658104573,0.0811871039728362,0.0182118276746882,-0.0353763558619014
2006-06-01,50.14528715079543,39.20000076293945,129.49000549316406,52.82813574163645,26.116140504351517,0.04,-8.01958283631824,0.069417237830398,-0.0228947993654229,0.0491928374774918,0.1183655277496376,0.0026239248348076,0.0336692677195949
2006-07-01,4.850689643308863,4.570000171661377,18.1200008392334,51.36389122727333,26.622319186027145,0.12,7.19379493067791,0.0564471832966734,-0.0404100672942394,0.0355458993881053,0.15522730126069,-0.0124250640001133,0.1002967415988397
2006-08-01,5.277356336043141,6.690000057220459,26.799999237060547,28.05306313988674,27.25603508738136,0.27,-13.74380110860329,0.0373467277627753,-0.0624306975225232,0.0202813846932196,0.1898899786437532,-0.0267461949644228,0.1606548686299335
2006-09-01,1.1736781600134811,0.5199999809265137,0.0,18.754068597072333,27.76931421121266,0.48,-5.582438316189354,0.0130264501345593,-0.0880373215189928,0.0042581993843803,0.2205399188120656,-0.0401622019813316,0.211176555838823
2006-10-01,8.806206914714013,0.1099999994039535,0.0,43.33924043005393,27.848023648837543,0.71,-6.727044972111138,-0.0153670273542347,-0.1160634140721907,-0.0117107234731836,0.2455412181370343,-0.0525017291658673,0.2487744770951025
2006-11-01,8.804367812628719,1.350000023841858,24.59000015258789,35.15016255438303,27.330684607999032,0.9,1.824858667946748,-0.0465178497570092,-0.1451598012327129,-0.0269109762805932,0.2635330049411458,-0.0635962401293391,0.2710068406963439
2006-12-01,24.582298825527054,22.489999771118164,10.640000343322754,21.55791791572436,26.14552643490128,0.95,8.407117982513807,-0.0790105641807953,-0.1738669419992227,-0.0407635059930896,0.2735091108061205,-0.0732810553019897,0.2762042862626674
2007-01-01,19.078505748304828,29.5,4.760000228881836,18.176923256402745,25.236633363449844,0.71,-7.147225581858469,-0.1113982381084676,-0.2006902329648762,-0.0528440599547218,0.2748754695643765,-0.0814013956494753,0.2635517327339102
2007-02-01,237.1870115872087,193.75999450683597,134.91000366210938,32.42267850203159,24.84965394380165,0.32,14.21987574226896,-0.1422653623525976,-0.2241737524251057,-0.0628854063845595,0.2674821941714403,-0.0878235798298642,0.2331221040553643
